ID,BundleID,Items,Resource1,Amount1,Resource2,Amount2,Resource3,Amount3,InventorySlots,ResourceDistribution,DistributionRange,TalentBonuses,CaptainLevelMultiplier,SubscriptionDays,PremiumDays,FreePremiumDays,XPBonusHours,HC,SC_ITEM,SC_CREW,VICTORY_TOKEN,SEASON_POINT,SC_GUILD,SC_UPGRADE_R1,SC_UPGRADE_R2,SC_UPGRADE_R3,SC_UPGRADE_R4,SC_UPGRADE_R5,SC_EVOLVE_R1,SC_EVOLVE_R2,SC_EVOLVE_R3,SC_EVOLVE_R4,SC_EVOLVE_R5,SC_EVENT_TICKET,SC_BATTLE_COIN
11043,SC_UPGRADE_R1_E5_LvL4,,SC_UPGRADE_R1,8381,,,,,,,,,,,,,,,,,,,,10514,,,,,,,,,,,
11044,SC_UPGRADE_R1_E5_LvL5,,SC_UPGRADE_R1,8816,,,,,,,,,,,,,,,,,,,,10949,,,,,,,,,,,
11045,SC_UPGRADE_R1_E5_LvL6,,SC_UPGRADE_R1,9260,,,,,,,,,,,,,,,,,,,,11393,,,,,,,,,,,
11046,SC_UPGRADE_R1_E5_LvL7,,SC_UPGRADE_R1,9715,,,,,,,,,,,,,,,,,,,,11848,,,,,,,,,,,
11047,SC_UPGRADE_R1_E5_LvL8,,SC_UPGRADE_R1,10182,,,,,,,,,,,,,,,,,,,,12315,,,,,,,,,,,
11048,SC_UPGRADE_R1_E5_LvL9,,SC_UPGRADE_R1,10660,,,,,,,,,,,,,,,,,,,,12792,,,,,,,,,,,
11049,SC_UPGRADE_R1_E5_LvL10,,SC_UPGRADE_R1,11145,,,,,,,,,,,,,,,,,,,,13277,,,,,,,,,,,
11050,SC_UPGRADE_R2_E1_LvL1,,SC_UPGRADE_R2,56,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,
11051,SC_UPGRADE_R2_E1_LvL2,,SC_UPGRADE_R2,59,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,
11052,SC_UPGRADE_R2_E1_LvL3,,SC_UPGRADE_R2,66,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,
11053,SC_UPGRADE_R2_E1_LvL4,,SC_UPGRADE_R2,79,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,
11054,SC_UPGRADE_R2_E1_LvL5,,SC_UPGRADE_R2,98,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,
11055,SC_UPGRADE_R2_E1_LvL6,,SC_UPGRADE_R2,127,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,
11056,SC_UPGRADE_R2_E1_LvL7,,SC_UPGRADE_R2,167,,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,
11057,SC_UPGRADE_R2_E1_LvL8,,SC_UPGRADE_R2,219,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,
11058,SC_UPGRADE_R2_E1_LvL9,,SC_UPGRADE_R2,282,,,,,,,,,,,,,,,,,,,,,503,,,,,,,,,,
11059,SC_UPGRADE_R2_E1_LvL10,,SC_UPGRADE_R2,354,,,,,,,,,,,,,,,,,,,,,647,,,,,,,,,,
11060,SC_UPGRADE_R2_E2_LvL1,,SC_UPGRADE_R2,354,,,,,,,,,,,,,,,,,,,,,647,,,,,,,,,,
11061,SC_UPGRADE_R2_E2_LvL2,,SC_UPGRADE_R2,522,,,,,,,,,,,,,,,,,,,,,814,,,,,,,,,,
11062,SC_UPGRADE_R2_E2_LvL3,,SC_UPGRADE_R2,697,,,,,,,,,,,,,,,,,,,,,989,,,,,,,,,,
11063,SC_UPGRADE_R2_E2_LvL4,,SC_UPGRADE_R2,880,,,,,,,,,,,,,,,,,,,,,1172,,,,,,,,,,
11064,SC_UPGRADE_R2_E2_LvL5,,SC_UPGRADE_R2,1073,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,
11065,SC_UPGRADE_R2_E2_LvL6,,SC_UPGRADE_R2,1276,,,,,,,,,,,,,,,,,,,,,1568,,,,,,,,,,
11066,SC_UPGRADE_R2_E2_LvL7,,SC_UPGRADE_R2,1492,,,,,,,,,,,,,,,,,,,,,1783,,,,,,,,,,
11067,SC_UPGRADE_R2_E2_LvL8,,SC_UPGRADE_R2,1719,,,,,,,,,,,,,,,,,,,,,2010,,,,,,,,,,
11068,SC_UPGRADE_R2_E2_LvL9,,SC_UPGRADE_R2,1958,,,,,,,,,,,,,,,,,,,,,2248,,,,,,,,,,
11069,SC_UPGRADE_R2_E2_LvL10,,SC_UPGRADE_R2,2205,,,,,,,,,,,,,,,,,,,,,2495,,,,,,,,,,
11070,SC_UPGRADE_R2_E3_LvL1,,SC_UPGRADE_R2,2205,,,,,,,,,,,,,,,,,,,,,2495,,,,,,,,,,
11071,SC_UPGRADE_R2_E3_LvL2,,SC_UPGRADE_R2,2462,,,,,,,,,,,,,,,,,,,,,2752,,,,,,,,,,
11072,SC_UPGRADE_R2_E3_LvL3,,SC_UPGRADE_R2,2724,,,,,,,,,,,,,,,,,,,,,3013,,,,,,,,,,
11073,SC_UPGRADE_R2_E3_LvL4,,SC_UPGRADE_R2,2990,,,,,,,,,,,,,,,,,,,,,3279,,,,,,,,,,
11074,SC_UPGRADE_R2_E3_LvL5,,SC_UPGRADE_R2,3262,,,,,,,,,,,,,,,,,,,,,3552,,,,,,,,,,
11075,SC_UPGRADE_R2_E3_LvL6,,SC_UPGRADE_R2,3544,,,,,,,,,,,,,,,,,,,,,3833,,,,,,,,,,
11076,SC_UPGRADE_R2_E3_LvL7,,SC_UPGRADE_R2,3837,,,,,,,,,,,,,,,,,,,,,4126,,,,,,,,,,
11077,SC_UPGRADE_R2_E3_LvL8,,SC_UPGRADE_R2,4141,,,,,,,,,,,,,,,,,,,,,4429,,,,,,,,,,
11078,SC_UPGRADE_R2_E3_LvL9,,SC_UPGRADE_R2,4455,,,,,,,,,,,,,,,,,,,,,4743,,,,,,,,,,
11079,SC_UPGRADE_R2_E3_LvL10,,SC_UPGRADE_R2,4776,,,,,,,,,,,,,,,,,,,,,5064,,,,,,,,,,
11080,SC_UPGRADE_R2_E4_LvL1,,SC_UPGRADE_R2,4776,,,,,,,,,,,,,,,,,,,,,5064,,,,,,,,,,
11081,SC_UPGRADE_R2_E4_LvL2,,SC_UPGRADE_R2,5104,,,,,,,,,,,,,,,,,,,,,5391,,,,,,,,,,
11082,SC_UPGRADE_R2_E4_LvL3,,SC_UPGRADE_R2,5432,,,,,,,,,,,,,,,,,,,,,5719,,,,,,,,,,
11083,SC_UPGRADE_R2_E4_LvL4,,SC_UPGRADE_R2,5763,,,,,,,,,,,,,,,,,,,,,6050,,,,,,,,,,
11084,SC_UPGRADE_R2_E4_LvL5,,SC_UPGRADE_R2,6100,,,,,,,,,,,,,,,,,,,,,6387,,,,,,,,,,
11085,SC_UPGRADE_R2_E4_LvL6,,SC_UPGRADE_R2,6445,,,,,,,,,,,,,,,,,,,,,6731,,,,,,,,,,
11086,SC_UPGRADE_R2_E4_LvL7,,SC_UPGRADE_R2,6800,,,,,,,,,,,,,,,,,,,,,7086,,,,,,,,,,
11087,SC_UPGRADE_R2_E4_LvL8,,SC_UPGRADE_R2,7167,,,,,,,,,,,,,,,,,,,,,7452,,,,,,,,,,
11088,SC_UPGRADE_R2_E4_LvL9,,SC_UPGRADE_R2,7543,,,,,,,,,,,,,,,,,,,,,7828,,,,,,,,,,
11089,SC_UPGRADE_R2_E4_LvL10,,SC_UPGRADE_R2,7925,,,,,,,,,,,,,,,,,,,,,8210,,,,,,,,,,
11090,SC_UPGRADE_R2_E5_LvL1,,SC_UPGRADE_R2,7925,,,,,,,,,,,,,,,,,,,,,8210,,,,,,,,,,
11091,SC_UPGRADE_R2_E5_LvL2,,SC_UPGRADE_R2,8311,,,,,,,,,,,,,,,,,,,,,8596,,,,,,,,,,
11092,SC_UPGRADE_R2_E5_LvL3,,SC_UPGRADE_R2,8697,,,,,,,,,,,,,,,,,,,,,8981,,,,,,,,,,
11093,SC_UPGRADE_R2_E5_LvL4,,SC_UPGRADE_R2,9083,,,,,,,,,,,,,,,,,,,,,9367,,,,,,,,,,
11094,SC_UPGRADE_R2_E5_LvL5,,SC_UPGRADE_R2,9474,,,,,,,,,,,,,,,,,,,,,9758,,,,,,,,,,
11095,SC_UPGRADE_R2_E5_LvL6,,SC_UPGRADE_R2,9872,,,,,,,,,,,,,,,,,,,,,10156,,,,,,,,,,
11096,SC_UPGRADE_R2_E5_LvL7,,SC_UPGRADE_R2,10281,,,,,,,,,,,,,,,,,,,,,10564,,,,,,,,,,
11097,SC_UPGRADE_R2_E5_LvL8,,SC_UPGRADE_R2,10701,,,,,,,,,,,,,,,,,,,,,10984,,,,,,,,,,
11098,SC_UPGRADE_R2_E5_LvL9,,SC_UPGRADE_R2,11131,,,,,,,,,,,,,,,,,,,,,11413,,,,,,,,,,
11099,SC_UPGRADE_R2_E5_LvL10,,SC_UPGRADE_R2,11566,,,,,,,,,,,,,,,,,,,,,11849,,,,,,,,,,
11100,SC_UPGRADE_R3_E1_LvL1,,SC_UPGRADE_R3,133,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,
11101,SC_UPGRADE_R3_E1_LvL2,,SC_UPGRADE_R3,138,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,
11102,SC_UPGRADE_R3_E1_LvL3,,SC_UPGRADE_R3,147,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,
11103,SC_UPGRADE_R3_E1_LvL4,,SC_UPGRADE_R3,160,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,
11104,SC_UPGRADE_R3_E1_LvL5,,SC_UPGRADE_R3,180,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,
11105,SC_UPGRADE_R3_E1_LvL6,,SC_UPGRADE_R3,208,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,
11106,SC_UPGRADE_R3_E1_LvL7,,SC_UPGRADE_R3,246,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,
11107,SC_UPGRADE_R3_E1_LvL8,,SC_UPGRADE_R3,293,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,
11108,SC_UPGRADE_R3_E1_LvL9,,SC_UPGRADE_R3,349,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,
11109,SC_UPGRADE_R3_E1_LvL10,,SC_UPGRADE_R3,414,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,
11110,SC_UPGRADE_R3_E2_LvL1,,SC_UPGRADE_R3,414,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,
11111,SC_UPGRADE_R3_E2_LvL2,,SC_UPGRADE_R3,487,,,,,,,,,,,,,,,,,,,,,,487,,,,,,,,,
11112,SC_UPGRADE_R3_E2_LvL3,,SC_UPGRADE_R3,564,,,,,,,,,,,,,,,,,,,,,,564,,,,,,,,,
11113,SC_UPGRADE_R3_E2_LvL4,,SC_UPGRADE_R3,645,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,,,
11114,SC_UPGRADE_R3_E2_LvL5,,SC_UPGRADE_R3,729,,,,,,,,,,,,,,,,,,,,,,729,,,,,,,,,
11115,SC_UPGRADE_R3_E2_LvL6,,SC_UPGRADE_R3,817,,,,,,,,,,,,,,,,,,,,,,817,,,,,,,,,
11116,SC_UPGRADE_R3_E2_LvL7,,SC_UPGRADE_R3,910,,,,,,,,,,,,,,,,,,,,,,910,,,,,,,,,
11117,SC_UPGRADE_R3_E2_LvL8,,SC_UPGRADE_R3,1008,,,,,,,,,,,,,,,,,,,,,,1008,,,,,,,,,
11118,SC_UPGRADE_R3_E2_LvL9,,SC_UPGRADE_R3,1111,,,,,,,,,,,,,,,,,,,,,,1111,,,,,,,,,
11119,SC_UPGRADE_R3_E2_LvL10,,SC_UPGRADE_R3,1217,,,,,,,,,,,,,,,,,,,,,,1217,,,,,,,,,
11120,SC_UPGRADE_R3_E3_LvL1,,SC_UPGRADE_R3,1217,,,,,,,,,,,,,,,,,,,,,,1217,,,,,,,,,
11121,SC_UPGRADE_R3_E3_LvL2,,SC_UPGRADE_R3,1327,,,,,,,,,,,,,,,,,,,,,,1327,,,,,,,,,
11122,SC_UPGRADE_R3_E3_LvL3,,SC_UPGRADE_R3,1439,,,,,,,,,,,,,,,,,,,,,,1439,,,,,,,,,
11123,SC_UPGRADE_R3_E3_LvL4,,SC_UPGRADE_R3,1553,,,,,,,,,,,,,,,,,,,,,,1553,,,,,,,,,
11124,SC_UPGRADE_R3_E3_LvL5,,SC_UPGRADE_R3,1670,,,,,,,,,,,,,,,,,,,,,,1670,,,,,,,,,
11125,SC_UPGRADE_R3_E3_LvL6,,SC_UPGRADE_R3,1790,,,,,,,,,,,,,,,,,,,,,,1790,,,,,,,,,
11126,SC_UPGRADE_R3_E3_LvL7,,SC_UPGRADE_R3,1915,,,,,,,,,,,,,,,,,,,,,,1915,,,,,,,,,
11127,SC_UPGRADE_R3_E3_LvL8,,SC_UPGRADE_R3,2044,,,,,,,,,,,,,,,,,,,,,,2044,,,,,,,,,
11128,SC_UPGRADE_R3_E3_LvL9,,SC_UPGRADE_R3,2177,,,,,,,,,,,,,,,,,,,,,,2177,,,,,,,,,
11129,SC_UPGRADE_R3_E3_LvL10,,SC_UPGRADE_R3,2313,,,,,,,,,,,,,,,,,,,,,,2313,,,,,,,,,
11130,SC_UPGRADE_R3_E4_LvL1,,SC_UPGRADE_R3,2313,,,,,,,,,,,,,,,,,,,,,,2313,,,,,,,,,
11131,SC_UPGRADE_R3_E4_LvL2,,SC_UPGRADE_R3,2452,,,,,,,,,,,,,,,,,,,,,,2452,,,,,,,,,
11132,SC_UPGRADE_R3_E4_LvL3,,SC_UPGRADE_R3,2591,,,,,,,,,,,,,,,,,,,,,,2591,,,,,,,,,
11133,SC_UPGRADE_R3_E4_LvL4,,SC_UPGRADE_R3,2731,,,,,,,,,,,,,,,,,,,,,,2731,,,,,,,,,
11134,SC_UPGRADE_R3_E4_LvL5,,SC_UPGRADE_R3,2874,,,,,,,,,,,,,,,,,,,,,,2874,,,,,,,,,
11135,SC_UPGRADE_R3_E4_LvL6,,SC_UPGRADE_R3,3020,,,,,,,,,,,,,,,,,,,,,,3020,,,,,,,,,
11136,SC_UPGRADE_R3_E4_LvL7,,SC_UPGRADE_R3,3170,,,,,,,,,,,,,,,,,,,,,,3170,,,,,,,,,
11137,SC_UPGRADE_R3_E4_LvL8,,SC_UPGRADE_R3,3324,,,,,,,,,,,,,,,,,,,,,,3324,,,,,,,,,
11138,SC_UPGRADE_R3_E4_LvL9,,SC_UPGRADE_R3,3483,,,,,,,,,,,,,,,,,,,,,,3483,,,,,,,,,
11139,SC_UPGRADE_R3_E4_LvL10,,SC_UPGRADE_R3,3644,,,,,,,,,,,,,,,,,,,,,,3644,,,,,,,,,
11140,SC_UPGRADE_R3_E5_LvL1,,SC_UPGRADE_R3,3644,,,,,,,,,,,,,,,,,,,,,,3644,,,,,,,,,
11141,SC_UPGRADE_R3_E5_LvL2,,SC_UPGRADE_R3,3806,,,,,,,,,,,,,,,,,,,,,,3806,,,,,,,,,
11142,SC_UPGRADE_R3_E5_LvL3,,SC_UPGRADE_R3,3968,,,,,,,,,,,,,,,,,,,,,,3968,,,,,,,,,
11143,SC_UPGRADE_R3_E5_LvL4,,SC_UPGRADE_R3,4131,,,,,,,,,,,,,,,,,,,,,,4131,,,,,,,,,
11144,SC_UPGRADE_R3_E5_LvL5,,SC_UPGRADE_R3,4296,,,,,,,,,,,,,,,,,,,,,,4296,,,,,,,,,
11145,SC_UPGRADE_R3_E5_LvL6,,SC_UPGRADE_R3,4463,,,,,,,,,,,,,,,,,,,,,,4463,,,,,,,,,
11146,SC_UPGRADE_R3_E5_LvL7,,SC_UPGRADE_R3,4635,,,,,,,,,,,,,,,,,,,,,,4635,,,,,,,,,
11147,SC_UPGRADE_R3_E5_LvL8,,SC_UPGRADE_R3,4811,,,,,,,,,,,,,,,,,,,,,,4811,,,,,,,,,
11148,SC_UPGRADE_R3_E5_LvL9,,SC_UPGRADE_R3,4991,,,,,,,,,,,,,,,,,,,,,,4991,,,,,,,,,
11149,SC_UPGRADE_R3_E5_LvL10,,SC_UPGRADE_R3,5174,,,,,,,,,,,,,,,,,,,,,,5174,,,,,,,,,
11150,SC_UPGRADE_R4_E1_LvL1,,SC_UPGRADE_R4,46,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,
11151,SC_UPGRADE_R4_E1_LvL2,,SC_UPGRADE_R4,50,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,
11152,SC_UPGRADE_R4_E1_LvL3,,SC_UPGRADE_R4,55,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,
11153,SC_UPGRADE_R4_E1_LvL4,,SC_UPGRADE_R4,62,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,
11154,SC_UPGRADE_R4_E1_LvL5,,SC_UPGRADE_R4,71,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,
11155,SC_UPGRADE_R4_E1_LvL6,,SC_UPGRADE_R4,82,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,
11156,SC_UPGRADE_R4_E1_LvL7,,SC_UPGRADE_R4,96,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,
11157,SC_UPGRADE_R4_E1_LvL8,,SC_UPGRADE_R4,112,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,
11158,SC_UPGRADE_R4_E1_LvL9,,SC_UPGRADE_R4,131,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,
11159,SC_UPGRADE_R4_E1_LvL10,,SC_UPGRADE_R4,152,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,
11160,SC_UPGRADE_R4_E2_LvL1,,SC_UPGRADE_R4,152,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,
11161,SC_UPGRADE_R4_E2_LvL2,,SC_UPGRADE_R4,176,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,
11162,SC_UPGRADE_R4_E2_LvL3,,SC_UPGRADE_R4,200,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,
11163,SC_UPGRADE_R4_E2_LvL4,,SC_UPGRADE_R4,225,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,
11164,SC_UPGRADE_R4_E2_LvL5,,SC_UPGRADE_R4,252,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,,
11165,SC_UPGRADE_R4_E2_LvL6,,SC_UPGRADE_R4,279,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,
11166,SC_UPGRADE_R4_E2_LvL7,,SC_UPGRADE_R4,308,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,
11167,SC_UPGRADE_R4_E2_LvL8,,SC_UPGRADE_R4,338,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,
11168,SC_UPGRADE_R4_E2_LvL9,,SC_UPGRADE_R4,369,,,,,,,,,,,,,,,,,,,,,,,369,,,,,,,,
11169,SC_UPGRADE_R4_E2_LvL10,,SC_UPGRADE_R4,401,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,
11170,SC_UPGRADE_R4_E3_LvL1,,SC_UPGRADE_R4,401,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,
11171,SC_UPGRADE_R4_E3_LvL2,,SC_UPGRADE_R4,434,,,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,
11172,SC_UPGRADE_R4_E3_LvL3,,SC_UPGRADE_R4,468,,,,,,,,,,,,,,,,,,,,,,,468,,,,,,,,
11173,SC_UPGRADE_R4_E3_LvL4,,SC_UPGRADE_R4,502,,,,,,,,,,,,,,,,,,,,,,,502,,,,,,,,
11174,SC_UPGRADE_R4_E3_LvL5,,SC_UPGRADE_R4,537,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,
11175,SC_UPGRADE_R4_E3_LvL6,,SC_UPGRADE_R4,573,,,,,,,,,,,,,,,,,,,,,,,573,,,,,,,,
11176,SC_UPGRADE_R4_E3_LvL7,,SC_UPGRADE_R4,610,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,
11177,SC_UPGRADE_R4_E3_LvL8,,SC_UPGRADE_R4,648,,,,,,,,,,,,,,,,,,,,,,,648,,,,,,,,
11178,SC_UPGRADE_R4_E3_LvL9,,SC_UPGRADE_R4,687,,,,,,,,,,,,,,,,,,,,,,,687,,,,,,,,
11179,SC_UPGRADE_R4_E3_LvL10,,SC_UPGRADE_R4,727,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,
11180,SC_UPGRADE_R4_E4_LvL1,,SC_UPGRADE_R4,727,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,
11181,SC_UPGRADE_R4_E4_LvL2,,SC_UPGRADE_R4,768,,,,,,,,,,,,,,,,,,,,,,,768,,,,,,,,
11182,SC_UPGRADE_R4_E4_LvL3,,SC_UPGRADE_R4,809,,,,,,,,,,,,,,,,,,,,,,,809,,,,,,,,
11183,SC_UPGRADE_R4_E4_LvL4,,SC_UPGRADE_R4,850,,,,,,,,,,,,,,,,,,,,,,,850,,,,,,,,
11184,SC_UPGRADE_R4_E4_LvL5,,SC_UPGRADE_R4,891,,,,,,,,,,,,,,,,,,,,,,,891,,,,,,,,
11185,SC_UPGRADE_R4_E4_LvL6,,SC_UPGRADE_R4,934,,,,,,,,,,,,,,,,,,,,,,,934,,,,,,,,
11186,SC_UPGRADE_R4_E4_LvL7,,SC_UPGRADE_R4,977,,,,,,,,,,,,,,,,,,,,,,,977,,,,,,,,
11187,SC_UPGRADE_R4_E4_LvL8,,SC_UPGRADE_R4,1022,,,,,,,,,,,,,,,,,,,,,,,1022,,,,,,,,
11188,SC_UPGRADE_R4_E4_LvL9,,SC_UPGRADE_R4,1068,,,,,,,,,,,,,,,,,,,,,,,1068,,,,,,,,
11189,SC_UPGRADE_R4_E4_LvL10,,SC_UPGRADE_R4,1115,,,,,,,,,,,,,,,,,,,,,,,1115,,,,,,,,
11190,SC_UPGRADE_R4_E5_LvL1,,SC_UPGRADE_R4,1115,,,,,,,,,,,,,,,,,,,,,,,1115,,,,,,,,
11191,SC_UPGRADE_R4_E5_LvL2,,SC_UPGRADE_R4,1162,,,,,,,,,,,,,,,,,,,,,,,1162,,,,,,,,
11192,SC_UPGRADE_R4_E5_LvL3,,SC_UPGRADE_R4,1209,,,,,,,,,,,,,,,,,,,,,,,1209,,,,,,,,
11193,SC_UPGRADE_R4_E5_LvL4,,SC_UPGRADE_R4,1255,,,,,,,,,,,,,,,,,,,,,,,1255,,,,,,,,
11194,SC_UPGRADE_R4_E5_LvL5,,SC_UPGRADE_R4,1303,,,,,,,,,,,,,,,,,,,,,,,1303,,,,,,,,
11195,SC_UPGRADE_R4_E5_LvL6,,SC_UPGRADE_R4,1351,,,,,,,,,,,,,,,,,,,,,,,1351,,,,,,,,
11196,SC_UPGRADE_R4_E5_LvL7,,SC_UPGRADE_R4,1401,,,,,,,,,,,,,,,,,,,,,,,1401,,,,,,,,
11197,SC_UPGRADE_R4_E5_LvL8,,SC_UPGRADE_R4,1451,,,,,,,,,,,,,,,,,,,,,,,1451,,,,,,,,
11198,SC_UPGRADE_R4_E5_LvL9,,SC_UPGRADE_R4,1503,,,,,,,,,,,,,,,,,,,,,,,1503,,,,,,,,
11199,SC_UPGRADE_R4_E5_LvL10,,SC_UPGRADE_R4,1555,,,,,,,,,,,,,,,,,,,,,,,1555,,,,,,,,
11200,SC_UPGRADE_R5_E1_LvL1,,SC_UPGRADE_R5,30,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,
11201,SC_UPGRADE_R5_E1_LvL2,,SC_UPGRADE_R5,33,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,
11202,SC_UPGRADE_R5_E1_LvL3,,SC_UPGRADE_R5,37,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,
11203,SC_UPGRADE_R5_E1_LvL4,,SC_UPGRADE_R5,41,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,
11204,SC_UPGRADE_R5_E1_LvL5,,SC_UPGRADE_R5,46,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,
11205,SC_UPGRADE_R5_E1_LvL6,,SC_UPGRADE_R5,51,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,
11206,SC_UPGRADE_R5_E1_LvL7,,SC_UPGRADE_R5,57,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,
11207,SC_UPGRADE_R5_E1_LvL8,,SC_UPGRADE_R5,63,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,
11208,SC_UPGRADE_R5_E1_LvL9,,SC_UPGRADE_R5,70,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,
11209,SC_UPGRADE_R5_E1_LvL10,,SC_UPGRADE_R5,77,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,
11210,SC_UPGRADE_R5_E2_LvL1,,SC_UPGRADE_R5,77,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,
11211,SC_UPGRADE_R5_E2_LvL2,,SC_UPGRADE_R5,85,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,
11212,SC_UPGRADE_R5_E2_LvL3,,SC_UPGRADE_R5,94,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,
11213,SC_UPGRADE_R5_E2_LvL4,,SC_UPGRADE_R5,102,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,
11214,SC_UPGRADE_R5_E2_LvL5,,SC_UPGRADE_R5,111,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,
11215,SC_UPGRADE_R5_E2_LvL6,,SC_UPGRADE_R5,120,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,
11216,SC_UPGRADE_R5_E2_LvL7,,SC_UPGRADE_R5,129,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,
11217,SC_UPGRADE_R5_E2_LvL8,,SC_UPGRADE_R5,138,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,
11218,SC_UPGRADE_R5_E2_LvL9,,SC_UPGRADE_R5,148,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,
11219,SC_UPGRADE_R5_E2_LvL10,,SC_UPGRADE_R5,158,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,
11220,SC_UPGRADE_R5_E3_LvL1,,SC_UPGRADE_R5,158,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,
11221,SC_UPGRADE_R5_E3_LvL2,,SC_UPGRADE_R5,168,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,
11222,SC_UPGRADE_R5_E3_LvL3,,SC_UPGRADE_R5,179,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,
11223,SC_UPGRADE_R5_E3_LvL4,,SC_UPGRADE_R5,189,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,
11224,SC_UPGRADE_R5_E3_LvL5,,SC_UPGRADE_R5,200,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,
11225,SC_UPGRADE_R5_E3_LvL6,,SC_UPGRADE_R5,210,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,
11226,SC_UPGRADE_R5_E3_LvL7,,SC_UPGRADE_R5,221,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,
11227,SC_UPGRADE_R5_E3_LvL8,,SC_UPGRADE_R5,233,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,
11228,SC_UPGRADE_R5_E3_LvL9,,SC_UPGRADE_R5,244,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,
11229,SC_UPGRADE_R5_E3_LvL10,,SC_UPGRADE_R5,256,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,
