ID,TextID,Description,Objectives,ObjectiveOperation,,
7288,GUILD_STEP2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_3,AND,,
7289,GUILD_STEP2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_4,AND,,
7290,GUILD_STEP2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_CANNONS_DIFFICULTY_5,AND,,
7291,GUILD_STEP2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_1,AND,,
7292,GUILD_STEP2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_2,AND,,
7293,GUILD_STEP2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_3,AND,,
7294,GUILD_STEP2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_4,AND,,
7295,GUILD_STEP2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MORTARS_DIFFICULTY_5,AND,,
7296,GUILD_STEP2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_1,AND,,
7297,GUILD_STEP2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_2,AND,,
7298,GUILD_STEP2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_3,AND,,
7299,GUILD_STEP2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_4,AND,,
7300,GUILD_STEP2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TORPEDOES_DIFFICULTY_5,AND,,
7301,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_1,AND,,
7302,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_2,AND,,
7303,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_3,AND,,
7304,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_4,AND,,
7305,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_DIFFICULTY_5,AND,,
7306,GUILD_STEP2_WIN_DIFFICULTY_1,QUEST_STEP_WIN_BATTLES,GUILD_OBJECTIVE2_WIN_DIFFICULTY_1,AND,,
7307,GUILD_STEP2_DESTROY_SHIPS_DIFFICULTY_1,QUEST_STEP_DESTROY_SHIPS,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_1,AND,,
7308,GUILD_STEP2_DEAL_DAMAGE_DIFFICULTY_1,QUEST_STEP_DEAL_DAMAGE,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_1,AND,,
7309,GUILD_STEP2_HEAL_DIFFICULTY_1,QUEST_STEP_HEAL,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_1,AND,,
7310,GUILD_STEP2_EARN_BATTLESTARS_DIFFICULTY_1,QUEST_STEP_EARN_BATTLESTARS,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_1,AND,,
7311,GUILD_STEP2_SHOOTER_WIN_DIFFICULTY_1,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_1,AND,,
7312,GUILD_STEP2_FIXER_WIN_DIFFICULTY_1,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_1,AND,,
7313,GUILD_STEP2_SPEEDER_WIN_DIFFICULTY_1,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_1,AND,,
7314,GUILD_STEP2_ENFORCER_WIN_DIFFICULTY_1,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_1,AND,,
7315,GUILD_STEP2_DEFENDER_WIN_DIFFICULTY_1,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_1,AND,,
7316,GUILD_STEP2_WIN_DIFFICULTY_2,QUEST_STEP_WIN_BATTLES,GUILD_OBJECTIVE2_WIN_DIFFICULTY_2,AND,,
7317,GUILD_STEP2_DESTROY_SHIPS_DIFFICULTY_2,QUEST_STEP_DESTROY_SHIPS,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_2,AND,,
7318,GUILD_STEP2_DEAL_DAMAGE_DIFFICULTY_2,QUEST_STEP_DEAL_DAMAGE,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_2,AND,,
7319,GUILD_STEP2_HEAL_DIFFICULTY_2,QUEST_STEP_HEAL,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_2,AND,,
7320,GUILD_STEP2_EARN_BATTLESTARS_DIFFICULTY_2,QUEST_STEP_EARN_BATTLESTARS,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_2,AND,,
7321,GUILD_STEP2_SHOOTER_WIN_DIFFICULTY_2,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_2,AND,,
7322,GUILD_STEP2_FIXER_WIN_DIFFICULTY_2,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_2,AND,,
7323,GUILD_STEP2_SPEEDER_WIN_DIFFICULTY_2,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_2,AND,,
7324,GUILD_STEP2_ENFORCER_WIN_DIFFICULTY_2,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_2,AND,,
7325,GUILD_STEP2_DEFENDER_WIN_DIFFICULTY_2,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_2,AND,,
7326,GUILD_STEP2_WIN_DIFFICULTY_3,QUEST_STEP_WIN_BATTLES,GUILD_OBJECTIVE2_WIN_DIFFICULTY_3,AND,,
7327,GUILD_STEP2_DESTROY_SHIPS_DIFFICULTY_3,QUEST_STEP_DESTROY_SHIPS,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_3,AND,,
7328,GUILD_STEP2_DEAL_DAMAGE_DIFFICULTY_3,QUEST_STEP_DEAL_DAMAGE,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_3,AND,,
7329,GUILD_STEP2_HEAL_DIFFICULTY_3,QUEST_STEP_HEAL,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_3,AND,,
7330,GUILD_STEP2_EARN_BATTLESTARS_DIFFICULTY_3,QUEST_STEP_EARN_BATTLESTARS,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_3,AND,,
7331,GUILD_STEP2_SHOOTER_WIN_DIFFICULTY_3,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_3,AND,,
7332,GUILD_STEP2_FIXER_WIN_DIFFICULTY_3,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_3,AND,,
7333,GUILD_STEP2_SPEEDER_WIN_DIFFICULTY_3,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_3,AND,,
7334,GUILD_STEP2_ENFORCER_WIN_DIFFICULTY_3,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_3,AND,,
7335,GUILD_STEP2_DEFENDER_WIN_DIFFICULTY_3,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_3,AND,,
7336,GUILD_STEP2_WIN_DIFFICULTY_4,QUEST_STEP_WIN_BATTLES,GUILD_OBJECTIVE2_WIN_DIFFICULTY_4,AND,,
7337,GUILD_STEP2_DESTROY_SHIPS_DIFFICULTY_4,QUEST_STEP_DESTROY_SHIPS,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_4,AND,,
7338,GUILD_STEP2_DEAL_DAMAGE_DIFFICULTY_4,QUEST_STEP_DEAL_DAMAGE,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_4,AND,,
7339,GUILD_STEP2_HEAL_DIFFICULTY_4,QUEST_STEP_HEAL,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_4,AND,,
7340,GUILD_STEP2_EARN_BATTLESTARS_DIFFICULTY_4,QUEST_STEP_EARN_BATTLESTARS,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_4,AND,,
7341,GUILD_STEP2_SHOOTER_WIN_DIFFICULTY_4,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_4,AND,,
7342,GUILD_STEP2_FIXER_WIN_DIFFICULTY_4,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_4,AND,,
7343,GUILD_STEP2_SPEEDER_WIN_DIFFICULTY_4,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_4,AND,,
7344,GUILD_STEP2_ENFORCER_WIN_DIFFICULTY_4,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_4,AND,,
7345,GUILD_STEP2_DEFENDER_WIN_DIFFICULTY_4,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_4,AND,,
7346,GUILD_STEP2_WIN_DIFFICULTY_5,QUEST_STEP_WIN_BATTLES,GUILD_OBJECTIVE2_WIN_DIFFICULTY_5,AND,,
7347,GUILD_STEP2_DESTROY_SHIPS_DIFFICULTY_5,QUEST_STEP_DESTROY_SHIPS,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_5,AND,,
7348,GUILD_STEP2_DEAL_DAMAGE_DIFFICULTY_5,QUEST_STEP_DEAL_DAMAGE,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_5,AND,,
7349,GUILD_STEP2_HEAL_DIFFICULTY_5,QUEST_STEP_HEAL,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_5,AND,,
7350,GUILD_STEP2_EARN_BATTLESTARS_DIFFICULTY_5,QUEST_STEP_EARN_BATTLESTARS,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_5,AND,,
7351,GUILD_STEP2_SHOOTER_WIN_DIFFICULTY_5,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_5,AND,,
7352,GUILD_STEP2_FIXER_WIN_DIFFICULTY_5,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_5,AND,,
7353,GUILD_STEP2_SPEEDER_WIN_DIFFICULTY_5,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_5,AND,,
7354,GUILD_STEP2_ENFORCER_WIN_DIFFICULTY_5,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_5,AND,,
7355,GUILD_STEP2_DEFENDER_WIN_DIFFICULTY_5,QUEST_STEP_SHIP_WIN,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_5,AND,,
7356,GUILD_STEP2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_1,AND,,
7357,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_1,AND,,
7358,GUILD_STEP2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_1,AND,,
7359,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_1,AND,,
7360,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_1,AND,,
7361,GUILD_STEP2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_1,AND,,
7362,GUILD_STEP2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_1,AND,,
7363,GUILD_STEP2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_1,AND,,
7364,GUILD_STEP2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_1,AND,,
7365,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_1,AND,,
7366,GUILD_STEP2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_1,AND,,
7367,GUILD_STEP2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_1,AND,,
7368,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_1,AND,,
7369,GUILD_STEP2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_1,AND,,
7370,GUILD_STEP2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_1,AND,,
7371,GUILD_STEP2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_1,AND,,
7372,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_1,AND,,
7373,GUILD_STEP2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_1,AND,,
7374,GUILD_STEP2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_1,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_1,AND,,
7375,GUILD_STEP2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_2,AND,,
7376,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_2,AND,,
7377,GUILD_STEP2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_2,AND,,
7378,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_2,AND,,
7379,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_2,AND,,
7380,GUILD_STEP2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_2,AND,,
7381,GUILD_STEP2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_2,AND,,
7382,GUILD_STEP2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_2,AND,,
7383,GUILD_STEP2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_2,AND,,
7384,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_2,AND,,
7385,GUILD_STEP2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_2,AND,,
7386,GUILD_STEP2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_2,AND,,
7387,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_2,AND,,
7388,GUILD_STEP2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_2,AND,,
7389,GUILD_STEP2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_2,AND,,
7390,GUILD_STEP2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_2,AND,,
7391,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_2,AND,,
7392,GUILD_STEP2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_2,AND,,
7393,GUILD_STEP2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_2,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_2,AND,,
7394,GUILD_STEP2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_3,AND,,
7395,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_3,AND,,
7396,GUILD_STEP2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_3,AND,,
7397,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_3,AND,,
7398,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_3,AND,,
7399,GUILD_STEP2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_3,AND,,
7400,GUILD_STEP2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_3,AND,,
7401,GUILD_STEP2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_3,AND,,
7402,GUILD_STEP2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_3,AND,,
7403,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_3,AND,,
7404,GUILD_STEP2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_3,AND,,
7405,GUILD_STEP2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_3,AND,,
7406,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_3,AND,,
7407,GUILD_STEP2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_3,AND,,
