IDText,Level,CaptainRequirement,XP,TrainingTime,Price,Currency,Talents,AchievementID,,
SELF_HEAL,8,15,2200,147600,248000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,9,15,2300,154800,385000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,10,15,2500,165600,485000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,11,15,2700,180000,750000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,12,15,3000,201600,940000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,13,15,3200,216000,1115000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,14,15,3600,237600,1605000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,15,15,3900,259200,1850000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
PROTECT_SHIELD,1,4,15,180,8500,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,2,4,25,900,12500,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,3,4,40,1800,17500,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,4,6,100,7200,22500,SC_CREW,SKILL_PROTECT_SHIELD_COOLDOWN_M_5,,,
PROTECT_SHIELD,5,7,200,14400,22500,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,6,9,400,28800,33000,SC_CREW,SKILL_PROTECT_SHIELD_COOLDOWN_M_5,,,
PROTECT_SHIELD,7,10,600,36000,47000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,8,12,800,50400,71000,SC_CREW,SKILL_PROTECT_SHIELD_COOLDOWN_M_5,,,
PROTECT_SHIELD,9,13,900,57600,74000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,10,15,1100,72000,98000,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,11,15,1200,79200,132000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,12,15,2100,136800,196000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,13,15,2100,140400,207000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,14,15,2200,147600,248000,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,15,15,2300,151200,310000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,16,15,2400,158400,445000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,17,15,2400,162000,470000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,18,15,2500,169200,525000,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,19,15,2600,172800,620000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,20,15,2800,187200,860000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,21,15,2900,194400,920000,SC_CREW,SKILL_PROTECT_SHIELD_COOLDOWN_M_5,,,
PROTECT_SHIELD,22,15,3100,208800,990000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,23,15,3200,216000,1115000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,24,15,3500,230400,1500000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,25,15,3600,237600,1605000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_SHIELD,26,15,3800,252000,1695000,SC_CREW,SKILL_PROTECT_SHIELD_HP_M_5,,,
PROTECT_SHIELD,27,15,3900,259200,1850000,SC_CREW,SKILL_PROTECT_SHIELD_HP_A_10,,,
PROTECT_AURA,1,4,15,180,8500,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_AURA,2,4,40,1800,17500,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,3,8,300,21600,24500,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,4,11,700,43200,62000,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_AURA,5,14,1000,64800,80000,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,6,15,1300,86400,170000,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_AURA,7,15,2200,147600,248000,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,8,15,2400,158400,445000,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_AURA,9,15,2500,169200,525000,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,10,15,2800,187200,860000,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,11,15,3200,216000,1115000,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_AURA,12,15,3600,237600,1605000,SC_CREW,SKILL_PROTECT_AURA_SELF_DAMAGE_M_1,,,
PROTECT_AURA,13,15,3900,259200,1850000,SC_CREW,SKILL_PROTECT_AURA_COOLDOWN_M_5,,,
PROTECT_SELF,1,4,15,180,8500,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,2,4,40,1800,17500,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,3,8,300,21600,24500,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,4,11,700,43200,62000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,5,14,1000,64800,80000,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,6,15,1300,86400,170000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,7,15,2200,147600,248000,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,8,15,2400,158400,445000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,9,15,2500,169200,525000,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,10,15,2800,187200,860000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,11,15,3200,216000,1115000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_SELF,12,15,3600,237600,1605000,SC_CREW,SKILL_PROTECT_SELF_COOLDOWN_M_5,,,
PROTECT_SELF,13,15,3900,259200,1850000,SC_CREW,SKILL_PROTECT_SELF_DAMAGE_M_1,,,
PROTECT_CLEANSE,1,4,15,180,8500,SC_CREW,SKILL_PROTECT_CLEANSE_COOLDOWN_M_5,,,
PROTECT_CLEANSE,2,5,50,3600,21500,SC_CREW,SKILL_PROTECT_CLEANSE_COOLDOWN_M_5,,,
PROTECT_CLEANSE,3,8,300,21600,24500,SC_CREW,SKILL_PROTECT_CLEANSE_COOLDOWN_M_5,,,
PROTECT_CLEANSE,4,10,600,36000,47000,SC_CREW,SKILL_PROTECT_CLEANSE_COOLDOWN_M_5,,,
TORPEDO_STANDARD,1,4,15,180,8500,SC_CREW,SKILL_STANDARD_TORPEDO_COOLDOWN_M_5,,,
TORPEDO_STANDARD,2,4,20,600,9000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,3,4,40,1800,17500,SC_CREW,SKILL_STANDARD_TORPEDO_COOLDOWN_M_5,,,
TORPEDO_STANDARD,4,5,50,3600,21500,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_20,,,
TORPEDO_STANDARD,5,6,100,7200,22500,SC_CREW,SKILL_STANDARD_TORPEDO_BONUS_TORPEDO_TO_SLOWED_A_10,,,
TORPEDO_STANDARD,6,8,300,21600,24500,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_A_25,,,
TORPEDO_STANDARD,7,9,400,28800,33000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,8,10,600,36000,47000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_A_25,,,
TORPEDO_STANDARD,9,11,700,43200,62000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_20,,,
TORPEDO_STANDARD,10,13,900,57600,74000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_A_25,,,
TORPEDO_STANDARD,11,14,1000,64800,80000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_A_25,,,
TORPEDO_STANDARD,12,15,1100,72000,98000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,13,15,1300,86400,170000,SC_CREW,SKILL_STANDARD_TORPEDO_BONUS_TORPEDO_TO_SLOWED_A_10,,,
TORPEDO_STANDARD,14,15,2100,136800,196000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
TORPEDO_STANDARD,15,15,2100,140400,207000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_10,,,
TORPEDO_STANDARD,16,15,2200,147600,248000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,17,15,2300,151200,310000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
TORPEDO_STANDARD,18,15,2300,154800,385000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,19,15,2400,158400,445000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,20,15,2500,165600,485000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_10,,,
TORPEDO_STANDARD,21,15,2500,169200,525000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
TORPEDO_STANDARD,22,15,2600,172800,620000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_10,,,
TORPEDO_STANDARD,23,15,2800,187200,860000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
TORPEDO_STANDARD,24,15,2900,194400,920000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,25,15,3000,201600,940000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_5,,,
TORPEDO_STANDARD,26,15,3200,216000,1115000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_10,,,
TORPEDO_STANDARD,27,15,3300,223200,1310000,SC_CREW,SKILL_STANDARD_TORPEDO_BONUS_TORPEDO_TO_SLOWED_A_10,,,
TORPEDO_STANDARD,28,15,3500,230400,1500000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_10,,,
TORPEDO_STANDARD,29,15,3600,237600,1605000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
TORPEDO_STANDARD,30,15,3800,252000,1695000,SC_CREW,SKILL_STANDARD_TORPEDO_PROJECTILE_SPEED_M_20,,,
TORPEDO_STANDARD,31,15,3900,259200,1850000,SC_CREW,SKILL_STANDARD_TORPEDO_DAMAGE_M_2,,,
BIG_REGEN,1,4,15,180,8500,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,2,4,40,1800,17500,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,3,8,300,21600,24500,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,4,11,700,43200,62000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,5,14,1000,64800,80000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,6,15,1300,86400,170000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,7,15,2200,147600,248000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,8,15,2400,158400,445000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,9,15,2500,169200,525000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,10,15,2800,187200,860000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,11,15,3200,216000,1115000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,12,15,3600,237600,1605000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
BIG_REGEN,13,15,3900,259200,1850000,SC_CREW,SKILL_BIG_REGEN_HP_BIG_REGEN_M_5,,,
REPAIR_NAPALM,1,4,15,180,8500,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,2,4,20,600,9000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,3,4,40,1800,17500,SC_CREW,SKILL_REPAIR_NAPALM_COOLDOWN_M_5,,,
REPAIR_NAPALM,4,5,50,3600,21500,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,5,7,200,14400,22500,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,6,8,300,21600,24500,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,7,9,400,28800,33000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,8,11,700,43200,62000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,9,12,800,50400,71000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,10,14,1000,64800,80000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,11,15,1100,72000,98000,SC_CREW,SKILL_REPAIR_NAPALM_RANGE_A_1,,,
REPAIR_NAPALM,12,15,1200,79200,132000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,13,15,2100,136800,196000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,14,15,2100,140400,207000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,15,15,2200,147600,248000,SC_CREW,SKILL_REPAIR_NAPALM_COOLDOWN_M_5,,,
REPAIR_NAPALM,16,15,2300,151200,310000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,17,15,2300,154800,385000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,18,15,2400,162000,470000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,19,15,2500,165600,485000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,20,15,2500,169200,525000,SC_CREW,SKILL_REPAIR_NAPALM_RANGE_A_2,,,
REPAIR_NAPALM,21,15,2700,180000,750000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,22,15,2800,187200,860000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,23,15,3000,201600,940000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,24,15,3100,208800,990000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,25,15,3200,216000,1115000,SC_CREW,SKILL_REPAIR_NAPALM_COOLDOWN_M_5,,,
REPAIR_NAPALM,26,15,3500,230400,1500000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_10,,,
REPAIR_NAPALM,27,15,3600,237600,1605000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,28,15,3800,252000,1695000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
REPAIR_NAPALM,29,15,3900,259200,1850000,SC_CREW,SKILL_REPAIR_NAPALM_HEALING_M_5,,,
