ID,IDText,Name,Category,Description,Icon,CrewIcon,SlotCategory,SlotCost,TalentRequirements,Tier,Rarity,Evolution,PerkSlots,BuyCurrency,BuyPrice,SellPrice,SalvageOutput,ValueName,ValueIcon,ValueBase,ValueMax,ValueGroupMax,ValueGroupMaxItem,ItemEvoPath,TruncateToInteger,CurveID,LevelCostID,Type,TypeID,Prefab,ShowInPerkInfo,LevelOffset,PowerLevelBase,PowerLevelMax,DamageAchievement,ObsoleteItem,,,,
292,V1_FREEZE_GUN_R1_E1,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,1,1,1,0,SC_ITEM,2370,1200,,TEXT_MULT_NEG,stats/stat_speed,-0.1,-0.15,-0.35,V1_FREEZE_GUN_R1_E3,,0,DEFAULT_XP_R1_E1,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,100,127,,,,,,
293,V1_FREEZE_GUN_R1_E2,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,2,1,2,0,SC_ITEM,18910,7170,,TEXT_MULT_NEG,stats/stat_speed,-0.15,-0.25,-0.35,V1_FREEZE_GUN_R1_E3,,0,DEFAULT_XP_R1_E2,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,136,163,,,,,,
294,V1_FREEZE_GUN_R1_E3,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,3,1,3,0,SC_ITEM,94550,28650,,TEXT_MULT_NEG,stats/stat_speed,-0.25,-0.35,-0.35,V1_FREEZE_GUN_R1_E3,,0,DEFAULT_XP_R1_E3,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,168,195,,,,,,
295,V1_FREEZE_GUN_R2_E1,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,2,2,1,0,SC_ITEM,22220,11230,,TEXT_MULT_NEG,stats/stat_speed,-0.260869565,-0.304347826,-0.413043478,V1_FREEZE_GUN_R2_E3,,0,DEFAULT_XP_R2_E1,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,120,183,,,,,,
296,V1_FREEZE_GUN_R2_E2,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,3,2,2,1,SC_ITEM,133310,56110,,TEXT_MULT_NEG,stats/stat_speed,-0.304347826,-0.360869565,-0.413043478,V1_FREEZE_GUN_R2_E3,,0,DEFAULT_XP_R2_E2,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,192,255,,,,,,
297,V1_FREEZE_GUN_R2_E3,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,4,2,3,2,SC_ITEM,533240,201990,,TEXT_MULT_NEG,stats/stat_speed,-0.356521739,-0.413043478,-0.413043478,V1_FREEZE_GUN_R2_E3,,0,DEFAULT_XP_R2_E3,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,258,321,,,,,,
298,V1_FREEZE_GUN_R3_E1,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,3,3,1,1,SC_ITEM,305390,133700,,TEXT_MULT_NEG,stats/stat_speed,-0.304347826,-0.360869565,-0.469565217,V1_FREEZE_GUN_R3_E3,,0,DEFAULT_XP_R3_E1,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,144,234,,,,,,
299,V1_FREEZE_GUN_R3_E2,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,4,3,2,2,SC_ITEM,916150,385590,,TEXT_MULT_NEG,stats/stat_speed,-0.356521739,-0.413043478,-0.469565217,V1_FREEZE_GUN_R3_E3,,0,DEFAULT_XP_R3_E2,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,249,339,,,,,,
300,V1_FREEZE_GUN_R3_E3,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,5,3,3,3,SC_ITEM,1832290,763460,,TEXT_MULT_NEG,stats/stat_speed,-0.408695652,-0.469565217,-0.469565217,V1_FREEZE_GUN_R3_E3,,0,DEFAULT_XP_R3_E3,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,343,433,,,,,,
301,V1_FREEZE_GUN_R4_E1,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,4,4,1,1,SC_ITEM,1418180,716250,,TEXT_MULT_NEG,stats/stat_speed,-0.356521739,-0.413043478,-0.52173913,V1_FREEZE_GUN_R4_E3,,0,DEFAULT_XP_R4_E1,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,167,284,,,,,,
302,V1_FREEZE_GUN_R4_E2,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,5,4,2,2,SC_ITEM,2836350,1289250,,TEXT_MULT_NEG,stats/stat_speed,-0.408695652,-0.469565217,-0.52173913,V1_FREEZE_GUN_R4_E3,,0,DEFAULT_XP_R4_E2,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,295,412,,,,,,
303,V1_FREEZE_GUN_R4_E3,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,6,4,3,3,SC_ITEM,5247250,2435250,,TEXT_MULT_NEG,stats/stat_speed,-0.460869565,-0.52173913,-0.52173913,V1_FREEZE_GUN_R4_E3,,0,DEFAULT_XP_R4_E3,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,449,566,,,,,,
304,V1_FREEZE_GUN_R5_E1,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,5,5,1,2,SC_ITEM,3327990,1680800,,TEXT_MULT_NEG,stats/stat_speed,-0.408695652,-0.469565217,-0.57826087,V1_FREEZE_GUN_R5_E3,,0,DEFAULT_XP_R5_E1,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,573,726,,,,,,
305,V1_FREEZE_GUN_R5_E2,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,6,5,2,3,SC_ITEM,6156780,2521200,,TEXT_MULT_NEG,stats/stat_speed,-0.460869565,-0.52173913,-0.57826087,V1_FREEZE_GUN_R5_E3,,0,DEFAULT_XP_R5_E2,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,712,865,,,,,,
306,V1_FREEZE_GUN_R5_E3,ITEM_FREEZE_GUN,CATEGORY_SLOW,ITEM_FREEZE_GUN_DESCRIPTION,items/item_freeze_gun_1,crew/crew_fisherman_iteminfo,CONTROL,1,,7,5,3,4,SC_ITEM,10774350,4353280,,TEXT_MULT_NEG,stats/stat_speed,-0.513043478,-0.57826087,-0.57826087,V1_FREEZE_GUN_R5_E3,,0,DEFAULT_XP_R5_E3,,SKILL,SLOW_SKILL,weapons/Freeze_Gun_1,0,,796,949,,,,,,
307,V1_TESLA_STUN_R1_E1,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,1,1,1,0,SC_ITEM,2270,1150,,TEXT_TIME,stats/stat_duration,2.5,3.25,5,V1_TESLA_STUN_R1_E3,,0,DEFAULT_XP_R1_E1,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,100,127,,,,,,
308,V1_TESLA_STUN_R1_E2,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,2,1,2,0,SC_ITEM,18120,6870,,TEXT_TIME,stats/stat_duration,3.25,4,5,V1_TESLA_STUN_R1_E3,,0,DEFAULT_XP_R1_E2,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,136,163,,,,,,
309,V1_TESLA_STUN_R1_E3,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,3,1,3,0,SC_ITEM,90590,27450,,TEXT_TIME,stats/stat_duration,4,5,5,V1_TESLA_STUN_R1_E3,,0,DEFAULT_XP_R1_E3,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,168,195,,,,,,
310,V1_TESLA_STUN_R2_E1,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,2,2,1,0,SC_ITEM,21290,10760,,TEXT_TIME,stats/stat_duration,2.708,3.792,5.917,V1_TESLA_STUN_R2_E3,,0,DEFAULT_XP_R2_E1,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,120,183,,,,,,
311,V1_TESLA_STUN_R2_E2,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,3,2,2,1,SC_ITEM,127730,53760,,TEXT_TIME,stats/stat_duration,3.792,4.875,5.917,V1_TESLA_STUN_R2_E3,,0,DEFAULT_XP_R2_E2,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,192,255,,,,,,
312,V1_TESLA_STUN_R2_E3,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,4,2,3,2,SC_ITEM,510900,193530,,TEXT_TIME,stats/stat_duration,4.875,5.917,5.917,V1_TESLA_STUN_R2_E3,,0,DEFAULT_XP_R2_E3,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,258,321,,,,,,
313,V1_TESLA_STUN_R3_E1,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,3,3,1,1,SC_ITEM,292590,128100,,TEXT_TIME,stats/stat_duration,3.583,4.792,6.733,V1_TESLA_STUN_R3_E3,,0,DEFAULT_XP_R3_E1,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,144,234,,,,,,
314,V1_TESLA_STUN_R3_E2,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,4,3,2,2,SC_ITEM,877770,369440,,TEXT_TIME,stats/stat_duration,4.792,5.75,6.733,V1_TESLA_STUN_R3_E3,,0,DEFAULT_XP_R3_E2,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,249,339,,,,,,
315,V1_TESLA_STUN_R3_E3,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,5,3,3,3,SC_ITEM,1755540,731480,,TEXT_TIME,stats/stat_duration,5.75,6.733,6.733,V1_TESLA_STUN_R3_E3,,0,DEFAULT_XP_R3_E3,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,343,433,,,,,,
316,V1_TESLA_STUN_R4_E1,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,4,4,1,1,SC_ITEM,1358780,686250,,TEXT_TIME,stats/stat_duration,4.383,5.175,7,V1_TESLA_STUN_R4_E3,,0,DEFAULT_XP_R4_E1,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,167,284,,,,,,
317,V1_TESLA_STUN_R4_E2,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,5,4,2,2,SC_ITEM,2717550,1235250,,TEXT_TIME,stats/stat_duration,5.175,6.05,7,V1_TESLA_STUN_R4_E3,,0,DEFAULT_XP_R4_E2,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,295,412,,,,,,
318,V1_TESLA_STUN_R4_E3,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,6,4,3,3,SC_ITEM,5027470,2333250,,TEXT_TIME,stats/stat_duration,6.05,7,7,V1_TESLA_STUN_R4_E3,,0,DEFAULT_XP_R4_E3,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,449,566,,,,,,
319,V1_TESLA_STUN_R5_E1,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,5,5,1,2,SC_ITEM,3188600,1610400,,TEXT_TIME,stats/stat_duration,4.833,5.667,7.5,V1_TESLA_STUN_R5_E3,,0,DEFAULT_XP_R5_E1,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,573,726,,,,,,
320,V1_TESLA_STUN_R5_E2,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,6,5,2,3,SC_ITEM,5898900,2415600,,TEXT_TIME,stats/stat_duration,5.667,6.5,7.5,V1_TESLA_STUN_R5_E3,,0,DEFAULT_XP_R5_E2,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,712,865,,,,,,
321,V1_TESLA_STUN_R5_E3,ITEM_TESLA_BOLT,CATEGORY_STUN,ITEM_TESLA_BOLT_DESCRIPTION,items/item_tesla_bolt_1,crew/crew_scientist_iteminfo,CONTROL,1,,7,5,3,4,SC_ITEM,10323070,4170940,,TEXT_TIME,stats/stat_duration,6.5,7.5,7.5,V1_TESLA_STUN_R5_E3,,0,DEFAULT_XP_R5_E3,,SKILL,STUN_SKILL,weapons/Tesla_Bolt_1,0,,796,949,,,,,,
322,V1_MORTAR_BIG_R1_E1,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,1,1,1,0,SC_ITEM,5880,2970,,TEXT_DAMAGE,stats/stat_damage,151,212,332,V1_MORTAR_BIG_R1_E3,,-1,2SLOT_XP_R1_E1,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,100,127,,,,,,
323,V1_MORTAR_BIG_R1_E2,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,2,1,2,0,SC_ITEM,47010,17810,,TEXT_DAMAGE,stats/stat_damage,212,272,332,V1_MORTAR_BIG_R1_E3,,-1,2SLOT_XP_R1_E2,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,136,163,,,,,,
324,V1_MORTAR_BIG_R1_E3,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,3,1,3,0,SC_ITEM,235010,71220,,TEXT_DAMAGE,stats/stat_damage,272,332,332,V1_MORTAR_BIG_R1_E3,,-1,2SLOT_XP_R1_E3,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,168,195,,,,,,
325,V1_MORTAR_BIG_R2_E1,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,2,2,1,0,SC_ITEM,44190,22320,,TEXT_DAMAGE,stats/stat_damage,182,257,559,V1_MORTAR_BIG_R2_E3,,-1,2SLOT_XP_R2_E1,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,120,183,,,,,,
326,V1_MORTAR_BIG_R2_E2,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,3,2,2,1,SC_ITEM,265090,111570,,TEXT_DAMAGE,stats/stat_damage,257,363,559,V1_MORTAR_BIG_R2_E3,,-1,2SLOT_XP_R2_E2,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,192,255,,,,,,
327,V1_MORTAR_BIG_R2_E3,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,4,2,3,2,SC_ITEM,1060330,401640,,TEXT_DAMAGE,stats/stat_damage,363,559,559,V1_MORTAR_BIG_R2_E3,,-1,2SLOT_XP_R2_E3,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,258,321,,,,,,
328,V1_MORTAR_BIG_R3_E1,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,3,3,1,1,SC_ITEM,506040,221550,,TEXT_DAMAGE,stats/stat_damage,227,363,755,V1_MORTAR_BIG_R3_E3,,-1,2SLOT_XP_R3_E1,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,144,234,,,,,,
329,V1_MORTAR_BIG_R3_E2,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,4,3,2,2,SC_ITEM,1518110,638940,,TEXT_DAMAGE,stats/stat_damage,363,529,755,V1_MORTAR_BIG_R3_E3,,-1,2SLOT_XP_R3_E2,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,249,339,,,,,,
330,V1_MORTAR_BIG_R3_E3,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,5,3,3,3,SC_ITEM,3036220,1265100,,TEXT_DAMAGE,stats/stat_damage,529,755,755,V1_MORTAR_BIG_R3_E3,,-1,2SLOT_XP_R3_E3,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,343,433,,,,,,
331,V1_MORTAR_BIG_R4_E1,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,4,4,1,1,SC_ITEM,2115020,1068190,,TEXT_DAMAGE,stats/stat_damage,287,483,996,V1_MORTAR_BIG_R4_E3,,-1,2SLOT_XP_R4_E1,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,167,284,,,,,,
332,V1_MORTAR_BIG_R4_E2,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,5,4,2,2,SC_ITEM,4230030,1922740,,TEXT_DAMAGE,stats/stat_damage,483,710,996,V1_MORTAR_BIG_R4_E3,,-1,2SLOT_XP_R4_E2,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,295,412,,,,,,
333,V1_MORTAR_BIG_R4_E3,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,6,4,3,3,SC_ITEM,7825550,3362820,,TEXT_DAMAGE,stats/stat_damage,710,996,996,V1_MORTAR_BIG_R4_E3,,-1,2SLOT_XP_R4_E3,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,449,566,,,,,,
334,V1_MORTAR_BIG_R5_E1,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,5,5,1,2,SC_ITEM,4595580,2321000,,TEXT_DAMAGE,stats/stat_damage,363,634,1268,V1_MORTAR_BIG_R5_E3,,-1,2SLOT_XP_R5_E1,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,573,726,,,,,,
335,V1_MORTAR_BIG_R5_E2,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,6,5,2,3,SC_ITEM,8501830,3481500,,TEXT_DAMAGE,stats/stat_damage,634,936,1268,V1_MORTAR_BIG_R5_E3,,-1,2SLOT_XP_R5_E2,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,712,865,,,,,,
336,V1_MORTAR_BIG_R5_E3,ITEM_MORTAR_BIG,CATEGORY_MORTAR,ITEM_MORTAR_BIG_DESCRIPTION,items/item_mortar_4,crew/crew_mortarman_iteminfo,ATTACK,2,,7,5,3,4,SC_ITEM,14878200,4929340,,TEXT_DAMAGE,stats/stat_damage,936,1268,1268,V1_MORTAR_BIG_R5_E3,,-1,2SLOT_XP_R5_E3,,SKILL,MORTAR_SKILL_BIG,weapons/Mortar_4,0,,796,949,,,,,,
337,V1_SHIELD_BIG_R1_E1,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,1,1,1,0,SC_ITEM,5690,2870,,TEXT_HITPOINTS,stats/stat_health,108,162,277,V1_SHIELD_BIG_R1_E3,,-1,2SLOT_XP_R1_E1,,STAT,SHIELD_STAT_BIG,,0,,100,127,,,,,,
338,V1_SHIELD_BIG_R1_E2,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,2,1,2,0,SC_ITEM,45450,17220,,TEXT_HITPOINTS,stats/stat_health,162,216,277,V1_SHIELD_BIG_R1_E3,,-1,2SLOT_XP_R1_E2,,STAT,SHIELD_STAT_BIG,,0,,136,163,,,,,,
339,V1_SHIELD_BIG_R1_E3,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,3,1,3,0,SC_ITEM,227210,68850,,TEXT_HITPOINTS,stats/stat_health,216,277,277,V1_SHIELD_BIG_R1_E3,,-1,2SLOT_XP_R1_E3,,STAT,SHIELD_STAT_BIG,,0,,168,195,,,,,,
340,V1_SHIELD_BIG_R2_E1,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,2,2,1,0,SC_ITEM,42720,21580,,TEXT_HITPOINTS,stats/stat_health,216,345,666,V1_SHIELD_BIG_R2_E3,,-1,2SLOT_XP_R2_E1,,STAT,SHIELD_STAT_BIG,,0,,120,183,,,,,,
341,V1_SHIELD_BIG_R2_E2,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,3,2,2,1,SC_ITEM,256290,107870,,TEXT_HITPOINTS,stats/stat_health,345,485,666,V1_SHIELD_BIG_R2_E3,,-1,2SLOT_XP_R2_E2,,STAT,SHIELD_STAT_BIG,,0,,192,255,,,,,,
342,V1_SHIELD_BIG_R2_E3,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,4,2,3,2,SC_ITEM,1025150,388320,,TEXT_HITPOINTS,stats/stat_health,485,666,666,V1_SHIELD_BIG_R2_E3,,-1,2SLOT_XP_R2_E3,,STAT,SHIELD_STAT_BIG,,0,,258,321,,,,,,
343,V1_SHIELD_BIG_R3_E1,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,3,3,1,1,SC_ITEM,489250,214200,,TEXT_HITPOINTS,stats/stat_health,324,475,789,V1_SHIELD_BIG_R3_E3,,-1,2SLOT_XP_R3_E1,,STAT,SHIELD_STAT_BIG,,0,,144,234,,,,,,
344,V1_SHIELD_BIG_R3_E2,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,4,3,2,2,SC_ITEM,1467750,617740,,TEXT_HITPOINTS,stats/stat_health,475,631,789,V1_SHIELD_BIG_R3_E3,,-1,2SLOT_XP_R3_E2,,STAT,SHIELD_STAT_BIG,,0,,249,339,,,,,,
345,V1_SHIELD_BIG_R3_E3,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,5,3,3,3,SC_ITEM,2935490,1223130,,TEXT_HITPOINTS,stats/stat_health,631,789,789,V1_SHIELD_BIG_R3_E3,,-1,2SLOT_XP_R3_E3,,STAT,SHIELD_STAT_BIG,,0,,343,433,,,,,,
346,V1_SHIELD_BIG_R4_E1,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,4,4,1,1,SC_ITEM,2044850,1032750,,TEXT_HITPOINTS,stats/stat_health,432,577,871,V1_SHIELD_BIG_R4_E3,,-1,2SLOT_XP_R4_E1,,STAT,SHIELD_STAT_BIG,,0,,167,284,,,,,,
347,V1_SHIELD_BIG_R4_E2,ITEM_SHIELD_BIG,CATEGORY_SHIELD,ITEM_SHIELD_BIG_DESCRIPTION,items/item_shield_2,crew/crew_smith_iteminfo,PASSIVE,2,,5,4,2,2,SC_ITEM,4089690,1858950,,TEXT_HITPOINTS,stats/stat_health,577,722,871,V1_SHIELD_BIG_R4_E3,,-1,2SLOT_XP_R4_E2,,STAT,SHIELD_STAT_BIG,,0,,295,412,,,,,,
