ID,IDText,ItemName,Name,ExclusionGroups ,Perks,Icon,Background,CrewIcon,SkillGroupIcon,FittingGroup,Rarity,BuyCurrency,BuyPrice,SellPrice,SalvagePrice,SalvageCurrency,BuffContributionMultiplier,PowerLevel,PowerLevelFactor,
340,EVENT_STANDARD_CANNON_DAMAGE_SPEED_R3,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,EVENT_STANDARD_CANNON_DAMAGE_SPEED,PERK_STANDARD_CANNON_DAMAGE_ADD_R3,PERK_EVENT_STANDARD_CANNON_SPEED_M_7,stats/stat_damage,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
341,EVENT_STANDARD_CANNON_DAMAGE_SPEED_R4,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,EVENT_STANDARD_CANNON_DAMAGE_SPEED,PERK_STANDARD_CANNON_DAMAGE_ADD_R4,PERK_EVENT_STANDARD_CANNON_SPEED_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
342,EVENT_STANDARD_CANNON_DAMAGE_SPEED_R5,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,EVENT_STANDARD_CANNON_DAMAGE_SPEED,PERK_STANDARD_CANNON_DAMAGE_ADD_R4,PERK_EVENT_STANDARD_CANNON_SPEED_M_13,stats/stat_damage,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
343,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE_R2,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_SPEED_PASSIVE_VALUE_R2,PERK_EVENT_TURBO_GLOBAL_WEAPON_DAMAGE_R2,stats/stat_speed,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
344,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE_R3,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_SPEED_PASSIVE_VALUE_R3,PERK_EVENT_TURBO_GLOBAL_WEAPON_DAMAGE_R3,stats/stat_speed,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,3,SC_ITEM,550000,180000,10,HC,,,0.15
345,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE_R4,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_SPEED_PASSIVE_VALUE_R4,PERK_EVENT_TURBO_GLOBAL_WEAPON_DAMAGE_R4,stats/stat_speed,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
346,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE_R5,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_NAME_SPEED_PASSIVE_GLOBAL_DAMAGE,EVENT_SPEED_PASSIVE_GLOBAL_DAMAGE,PERK_SPEED_PASSIVE_VALUE_R4,PERK_EVENT_TURBO_GLOBAL_WEAPON_DAMAGE_R5,stats/stat_speed,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
347,EVENT_SHIELD_GLOBAL_DAMAGE_R2,PERK_NAME_SHIELD_GLOBAL_DAMAGE,PERK_NAME_SHIELD_GLOBAL_DAMAGE,SHIELD_GLOBAL_DAMAGE,PERK_SHIELD_HITPOINTS_R2,PERK_EVENT_SHIELDS_GLOBAL_WEAPON_DAMAGE_R2,stats/stat_health,items/perk_border_event_2,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
348,EVENT_SHIELD_GLOBAL_DAMAGE_R3,PERK_NAME_SHIELD_GLOBAL_DAMAGE,PERK_NAME_SHIELD_GLOBAL_DAMAGE,SHIELD_GLOBAL_DAMAGE,PERK_SHIELD_HITPOINTS_R3,PERK_EVENT_SHIELDS_GLOBAL_WEAPON_DAMAGE_R3,stats/stat_health,items/perk_border_event_3,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,3,SC_ITEM,550000,180000,10,HC,,,0.15
349,EVENT_SHIELD_GLOBAL_DAMAGE_R4,PERK_NAME_SHIELD_GLOBAL_DAMAGE,PERK_NAME_SHIELD_GLOBAL_DAMAGE,SHIELD_GLOBAL_DAMAGE,PERK_SHIELD_HITPOINTS_R4,PERK_EVENT_SHIELDS_GLOBAL_WEAPON_DAMAGE_R4,stats/stat_health,items/perk_border_event_4,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,4,SC_ITEM,1500000,350000,25,HC,,,0.2
350,EVENT_SHIELD_GLOBAL_DAMAGE_R5,PERK_NAME_SHIELD_GLOBAL_DAMAGE,PERK_NAME_SHIELD_GLOBAL_DAMAGE,SHIELD_GLOBAL_DAMAGE,PERK_SHIELD_HITPOINTS_R4,PERK_EVENT_SHIELDS_GLOBAL_WEAPON_DAMAGE_R5,stats/stat_health,items/perk_border_event_5,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,5,SC_ITEM,2800000,500000,100,HC,,,0.25
351,EVENT_GRENADE_DAMAGE_COOLDOWN_R2,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,EVENT_GRENADE_DAMAGE_COOLDOWN,PERK_GRENADE_GRENADE_DAMAGE_2,PERK_EVENT_GRENADE_COOLDOWN_R1,stats/stat_damage,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
352,EVENT_GRENADE_DAMAGE_COOLDOWN_R3,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,EVENT_GRENADE_DAMAGE_COOLDOWN,PERK_GRENADE_GRENADE_DAMAGE_3,PERK_EVENT_GRENADE_COOLDOWN_R2,stats/stat_damage,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,3,SC_ITEM,550000,180000,10,HC,,,0.15
353,EVENT_GRENADE_DAMAGE_COOLDOWN_R4,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,EVENT_GRENADE_DAMAGE_COOLDOWN,PERK_GRENADE_GRENADE_DAMAGE_4,PERK_EVENT_GRENADE_COOLDOWN_R3,stats/stat_damage,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
354,EVENT_GRENADE_DAMAGE_COOLDOWN_R5,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,PERK_NAME_GRENADE_DAMAGE_COOLDOWN,EVENT_GRENADE_DAMAGE_COOLDOWN,PERK_GRENADE_GRENADE_DAMAGE_4,PERK_EVENT_GRENADE_COOLDOWN_R4,stats/stat_damage,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
355,EVENT_RAILGUN_DAMAGE_COOLDOWN_R2,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,EVENT_RAILGUN_DAMAGE_COOLDOWN,PERK_RAILGUN_DAMAGE_R2,PERK_EVENT_RAILGUN_COOLDOWN_R1,stats/stat_damage,items/perk_border_event_2,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
356,EVENT_RAILGUN_DAMAGE_COOLDOWN_R3,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,EVENT_RAILGUN_DAMAGE_COOLDOWN,PERK_RAILGUN_DAMAGE_R3,PERK_EVENT_RAILGUN_COOLDOWN_R2,stats/stat_damage,items/perk_border_event_3,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
357,EVENT_RAILGUN_DAMAGE_COOLDOWN_R4,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,EVENT_RAILGUN_DAMAGE_COOLDOWN,PERK_RAILGUN_DAMAGE_R4,PERK_EVENT_RAILGUN_COOLDOWN_R3,stats/stat_damage,items/perk_border_event_4,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
358,EVENT_RAILGUN_DAMAGE_COOLDOWN_R5,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,PERK_NAME_RAILGUN_DAMAGE_COOLDOWN,EVENT_RAILGUN_DAMAGE_COOLDOWN,PERK_RAILGUN_DAMAGE_R4,PERK_EVENT_RAILGUN_COOLDOWN_R4,stats/stat_damage,items/perk_border_event_5,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
359,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN_R2,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_CANNON_DAMAGE_TO_BURNING_R2,PERK_EVENT_SNIPER_COOLDOWN_R1,stats/stat_burn,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
360,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN_R3,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_CANNON_DAMAGE_TO_BURNING_R3,PERK_EVENT_SNIPER_COOLDOWN_R2,stats/stat_burn,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
361,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN_R4,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_SNIPER_COOLDOWN_R3,stats/stat_burn,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
362,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN_R5,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_COOLDOWN,EVENT_SNIPER_CANNON_DAMAGE_TO_BURNING_AND_COOLDOWN,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_SNIPER_COOLDOWN_R4,stats/stat_burn,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
363,EVENT_MINIGUN_DAMAGE_PROJSPD_R2,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,EVENT_MINIGUN_DAMAGE_PROJSPD,PERK_MINIGUN_DAMAGE_R2,PERK_EVENT_MINIGUN_SPEED_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
364,EVENT_MINIGUN_DAMAGE_PROJSPD_R3,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,EVENT_MINIGUN_DAMAGE_PROJSPD,PERK_MINIGUN_DAMAGE_R3,PERK_EVENT_MINIGUN_SPEED_M_7,stats/stat_damage,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
365,EVENT_MINIGUN_DAMAGE_PROJSPD_R4,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,EVENT_MINIGUN_DAMAGE_PROJSPD,PERK_MINIGUN_DAMAGE_R4,PERK_EVENT_MINIGUN_SPEED_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
366,EVENT_MINIGUN_DAMAGE_PROJSPD_R5,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,PERK_ITEM_NAME_MINIGUN_DAMAGE_PROJSPD,EVENT_MINIGUN_DAMAGE_PROJSPD,PERK_MINIGUN_DAMAGE_R4,PERK_EVENT_MINIGUN_SPEED_M_13,stats/stat_damage,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
367,EVENT_REPAIR_BOLT_COOLDOWN_PROJSPD_R2,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,EVENT_PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_HEALING_COOLDOWN_R2,PERK_EVENT_REPAIR_BOLT_PROJECTILE_SPEED_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
368,EVENT_REPAIR_BOLT_COOLDOWN_PROJSPD_R3,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,EVENT_PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_HEALING_COOLDOWN_R3,PERK_EVENT_REPAIR_BOLT_PROJECTILE_SPEED_M_7,stats/stat_cooldown,items/perk_border_event_3,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,3,SC_ITEM,550000,180000,10,HC,,,0.15
369,EVENT_REPAIR_BOLT_COOLDOWN_PROJSPD_R4,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,EVENT_PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_HEALING_COOLDOWN_R4,PERK_EVENT_REPAIR_BOLT_PROJECTILE_SPEED_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,4,SC_ITEM,1500000,350000,25,HC,,,0.2
370,EVENT_REPAIR_BOLT_COOLDOWN_PROJSPD_R5,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,EVENT_PERK_NAME_REPAIR_BOLT_COOLDOWN_PROJSPD,PERK_HEALING_COOLDOWN_R4,PERK_EVENT_REPAIR_BOLT_PROJECTILE_SPEED_M_13,stats/stat_cooldown,items/perk_border_event_5,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,5,SC_ITEM,2800000,500000,100,HC,,,0.25
371,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R2,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R2,PERK_EVENT_STANDARD_CANNON_RANGE_M_5,stats/stat_burn,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
372,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R3,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R3,PERK_EVENT_STANDARD_CANNON_RANGE_M_8,stats/stat_burn,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
373,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R4,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_STANDARD_CANNON_RANGE_M_10,stats/stat_burn,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
374,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R5,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_STANDARD_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_STANDARD_CANNON_RANGE_M_12,stats/stat_burn,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
375,EVENT_FIRE_BOMB_DAMAGE_RANGE_R2,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_FIRE_BOMB_DAMAGE_RANGE,PERK_FIRE_DAMAGE_R2,PERK_EVENT_FIRE_BOMB_RANGE_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
376,EVENT_FIRE_BOMB_DAMAGE_RANGE_R3,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_FIRE_BOMB_DAMAGE_RANGE,PERK_FIRE_DAMAGE_R3,PERK_EVENT_FIRE_BOMB_RANGE_M_8,stats/stat_damage,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,3,SC_ITEM,550000,180000,10,HC,,,0.15
377,EVENT_FIRE_BOMB_DAMAGE_RANGE_R4,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_FIRE_BOMB_DAMAGE_RANGE,PERK_FIRE_DAMAGE_R4,PERK_EVENT_FIRE_BOMB_RANGE_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,4,SC_ITEM,1500000,350000,25,HC,,,0.2
378,EVENT_FIRE_BOMB_DAMAGE_RANGE_R5,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_FIRE_BOMB_DAMAGE_RANGE,PERK_FIRE_DAMAGE_R4,PERK_EVENT_FIRE_BOMB_RANGE_M_12,stats/stat_damage,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,5,SC_ITEM,2800000,500000,100,HC,,,0.25
379,EVENT_MINE_COOLDOWN_RANGE_R2,PERK_NAME_MINE_COOLDOWN_RANGE,PERK_NAME_MINE_COOLDOWN_RANGE,EVENT_MINE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_2,PERK_EVENT_MINE_RANGE_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
380,EVENT_MINE_COOLDOWN_RANGE_R3,PERK_NAME_MINE_COOLDOWN_RANGE,PERK_NAME_MINE_COOLDOWN_RANGE,EVENT_MINE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_4,PERK_EVENT_MINE_RANGE_M_8,stats/stat_cooldown,items/perk_border_event_3,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,3,SC_ITEM,550000,180000,10,HC,,,0.15
381,EVENT_MINE_COOLDOWN_RANGE_R4,PERK_NAME_MINE_COOLDOWN_RANGE,PERK_NAME_MINE_COOLDOWN_RANGE,EVENT_MINE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_6,PERK_EVENT_MINE_RANGE_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
382,EVENT_MINE_COOLDOWN_RANGE_R5,PERK_NAME_MINE_COOLDOWN_RANGE,PERK_NAME_MINE_COOLDOWN_RANGE,EVENT_MINE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_6,PERK_EVENT_MINE_RANGE_M_12,stats/stat_cooldown,items/perk_border_event_5,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
383,EVENT_CARRONADE_COOLDOWN_RANGE_R2,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,EVENT_CARRONADE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_2,PERK_EVENT_CARRONADE_RANGE_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_carronade_1,CARRONADE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
384,EVENT_CARRONADE_COOLDOWN_RANGE_R3,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,EVENT_CARRONADE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_4,PERK_EVENT_CARRONADE_RANGE_M_8,stats/stat_cooldown,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_carronade_1,CARRONADE,3,SC_ITEM,550000,180000,10,HC,,,0.15
385,EVENT_CARRONADE_COOLDOWN_RANGE_R4,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,EVENT_CARRONADE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_6,PERK_EVENT_CARRONADE_RANGE_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_carronade_1,CARRONADE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
386,EVENT_CARRONADE_COOLDOWN_RANGE_R5,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,PERK_ITEM_NAME_COOLDOWN_AND_RANGE,EVENT_CARRONADE_COOLDOWN_RANGE,PERK_EVENT_COOLDOWN_M_6,PERK_EVENT_CARRONADE_RANGE_M_12,stats/stat_cooldown,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_carronade_1,CARRONADE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
387,CLEANSE_PULSE_COOLDOWN_R2,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,,PERK_CLEANSE_PULSE_COOLDOWN_R2,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_3,PROTECT_CLEANSE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
388,CLEANSE_PULSE_COOLDOWN_R3,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,,PERK_CLEANSE_PULSE_COOLDOWN_R3,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_3,PROTECT_CLEANSE,3,SC_ITEM,550000,180000,10,HC,,,0.1,
389,CLEANSE_PULSE_COOLDOWN_R4,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,,PERK_CLEANSE_PULSE_COOLDOWN_R4,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_3,PROTECT_CLEANSE,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
390,CLEANSE_PULSE_COOLDOWN_R5,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,PERK_ITEM_NAME_CLEANSE_PULSE_COOLDOWN,,PERK_CLEANSE_PULSE_COOLDOWN_R5,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_3,PROTECT_CLEANSE,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
391,BOLSTER_ARMOR_COOLDOWN_R2,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,,PERK_BOLSTER_ARMOR_COOLDOWN_R2,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
392,BOLSTER_ARMOR_COOLDOWN_R3,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,,PERK_BOLSTER_ARMOR_COOLDOWN_R3,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,3,SC_ITEM,550000,180000,10,HC,,,0.1,
393,BOLSTER_ARMOR_COOLDOWN_R4,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,,PERK_BOLSTER_ARMOR_COOLDOWN_R4,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
